Tenure Months,Monthly Charges,Total Charges,Churn Value,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Avg Monthly Charge,Is New Customer,High Monthly Charge
0.6754621043330061,-0.8508957897396641,-0.1963947945833079,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,-0.9040017747223349,0,0
-1.2802480369298874,-0.6664113290385358,-0.987620394494203,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.664245743510653,1,0
-0.7505765403378537,0.5934014746682683,-0.4845563874135751,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.6574212108351877,0,1
-0.5876006952326126,0.9673564625759608,-0.2379767131690121,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1.062953279608209,0,1
1.6125732136881425,1.7401967709185253,2.7557449500156483,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1.777972078101495,0,1
1.2866215234776603,1.1451928346031743,1.8821717097437802,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1.2435744410382028,0,1
1.4903413298592119,1.5872907314184908,2.4367664127481246,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1.60146658561815,0,1
-1.2802480369298874,-1.2996417752288951,-0.9960250157043641,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,-1.2953801691579865,1,0
1.5718292524118322,0.8476908664454988,1.7665144157677342,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.7869831356320699,0,1
1.368109446030281,-0.5118432673700231,0.42731192482899955,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,-0.5144812037095858,0,0
-1.2395040756535771,-1.509056568457203,-0.9850394478233663,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-1.3086323355757783,1,0
1.5718292524118322,1.4925554678152089,2.4798924874616795,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1.5414933641267323,0,1
-0.8728084241667845,-0.11794401344058691,-0.6853187434074709,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0.05167242865050742,1,0
0.5939741817803856,-0.3157246514895444,0.16357005819203466,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.2759854635681151,0,0
1.1236456783724194,1.2947748297662514,1.6265035737181508,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1.1496169262445597,0,1
-0.8728084241667845,-1.5057325241202457,-0.9073022164726916,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,-1.4637429197840228,1,0
-0.13941712119319946,-0.8409236567287923,-0.5296678057200818,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-0.9098677934955869,0,0
-0.46536881140368175,-1.2880076200495447,-0.7577617251769418,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.2542826768742394,0,0
0.6347181430566958,0.8726211989726784,0.920956579529736,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.86993409529907,0,1
-1.1987601143772668,-1.1683420239190832,-0.967634602325159,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.1523672065659836,1,0
0.4309983366751445,-0.48525091267436476,-0.05025144676883039,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.47536384831753337,0,0
-1.1172721918246462,1.346297516989089,-0.7644457152732115,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1.5014895533169685,1,1
-1.2802480369298874,-0.3107385849841083,-0.9828996886176298,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,-0.30975029183472286,1,0
1.5718292524118322,0.6864747161030716,1.7724925059198435,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0.7933059122152062,0,1
-0.9950403079957154,-1.495760391109374,-0.9367514797681373,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1.4840164755112413,1,0
-0.9950403079957154,-0.18442490017973223,-0.8147410862946468,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,-0.3387394058736424,1,0
-0.506112772679992,0.8609870437933281,-0.22145424260100557,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0.8040114695405648,0,1
1.5718292524118322,0.4737358785378064,1.4423298664120268,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.4441066608506118,0,1
-0.05792919864057891,0.8609870437933281,0.24362352373448573,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0.8835324834705522,0,1
0.22727853029359305,1.0039209502824906,0.5770509504840446,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.9842104179656501,0,1
-1.2395040756535771,-1.1483977578973394,-0.9792378326572971,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1.090799850083326,1,0
-0.8320644628904743,-0.4968850678537152,-0.7350846894707859,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,-0.4429621730135674,0,0
-0.9542963467194051,0.9374400635433452,-0.6234201420538975,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0566953121331404,1,1
-0.8728084241667845,-0.34065498401672384,-0.7420995701658808,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.3359534390699022,1,0
-1.076528230548336,-1.499084435446331,-0.9581049530789923,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-1.53033003627342,1,0
1.5718292524118322,0.6648684279128493,1.6600999991855396,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0.6744330461964578,0,1
0.3902543753988342,0.9856387064292257,0.7237678420031527,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0.9483378164829026,0,1
0.512486259227765,-1.4608579255713225,-0.6137581365682008,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,-1.490002957632612,0,0
-0.18016108246950976,-0.15949456765255274,-0.2652641578854663,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,-0.15658127908622776,0,0
0.4309983366751445,0.5202724992552084,0.49218854157200015,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.47193490811705896,0,1
1.1236456783724194,0.6698544944182854,1.191889801847836,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0.6056707121542817,0,1
-1.0357842692720256,-0.5035331565276299,-0.8725587035960424,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,-0.7006892011595804,1,0
-0.3023929662984406,-1.4824642137615447,-0.7832844200329947,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1.4737543291414639,0,0
-0.22090504374582004,1.1867433888151402,0.1721290950149805,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1.1336315005030984,0,1
-0.9135523854430948,-0.9655753193646899,-0.8353886596613412,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.8554082440872993,1,0
-0.22090504374582004,0.7197151594726443,0.05194962952165635,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.799382414187684,0,1
-0.8728084241667845,-0.36558531654390336,-0.7199078406713353,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,-0.1844570820665099,1,0
-1.1580161531009565,-0.8725020779298864,-0.9384941702552836,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.8539173753652979,1,0
1.4495973685829016,-0.8276274793809634,0.22635103447580857,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,-0.7844165834719891,0,0
-1.2802480369298874,0.17457188821165245,-0.9764583516271651,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.1739537824146769,1,1
-0.5876006952326126,-1.485788258098502,-0.8277781758883609,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,-1.3976243142285882,0,0
-0.26164900502213034,-1.4791401694245876,-0.7818064420249087,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,-1.4953731998572577,0,0
-0.6283446565089229,-0.9688993637016472,-0.722334371729387,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,-0.8877786094107586,0,0
1.082901717096109,0.6033736076791401,1.1558447859491405,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0.6064460949139664,0,1
-0.09867315991688919,-0.30409049631019386,-0.277705644401295,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,-0.3204072423290306,0,0
0.7162060656093164,-1.3162619969136813,-0.4310403478969076,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1.2812666119230383,0,0
-0.9542963467194051,-0.46530664665262134,-0.8028290247369384,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,-0.4402473194765891,1,0
-1.1987601143772668,-1.5007464576148097,-0.9806055137991081,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-1.4770452838018822,1,0
-0.7505765403378537,-0.16614265632646738,-0.6434500529694517,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,-0.19485874190904595,0,0
-0.05792919864057891,0.2909134400051568,-0.08323020978507853,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.09176897616240406,0,1
-1.0357842692720256,-0.11295794693515106,-0.813726355124916,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.06955477551224708,1,0
-0.6283446565089229,-1.4924363467724167,-0.8618819669406148,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,-1.5041992326383378,0,0
-0.01718523736426863,-1.5073945462887242,-0.7097605289740281,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,-1.4484530445384955,0,0
-1.2395040756535771,0.5551749647932596,-0.9356485111053865,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.545842702513959,1,1
1.6125732136881425,1.4875694013097727,2.4723923005549744,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1.4824441655380656,0,1
-0.22090504374582004,0.3191678168692938,-0.13718743676684647,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27334503054811526,0,1
-1.0357842692720256,0.3357880385540801,-0.790939022552485,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.17490036573023382,1,1
-0.8728084241667845,-0.17112872283190322,-0.7059221980276554,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-0.08898124673832795,1,0
1.6125732136881425,1.5174858003423883,2.5481000695661877,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1.5614049904440752,0,1
-1.1580161531009565,0.32082983903777235,-0.8774558844586557,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.29198088957313495,1,1
1.5718292524118322,-1.3378682851039039,-0.24889610293024475,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,-1.344632498925519,0,0
0.5939741817803856,-1.3378682851039039,-0.4953875396817877,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,-1.32882779131353,0,0
1.0014137945434884,0.8593250216248496,1.2867230474711475,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0.8754758112722993,0,1
0.7162060656093164,1.3379874061466956,1.2706197049949863,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1.2744136817481064,0,1
-0.9950403079957154,-1.4741541029191516,-0.9357588079716616,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,-1.4746985459987314,1,0
0.6347181430566958,-1.504070501951767,-0.6176405862610835,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,-1.5371286737325474,0,0
1.5310852911355222,-1.499084435446331,-0.41551054912537666,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,-1.5119111025915488,0,0
-1.2802480369298874,0.18786806555948168,-0.9762818766411252,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.18720594883246888,1,1
-0.9950403079957154,0.6931228047769863,-0.7164224596970428,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.5841497460653884,1,1
1.1236456783724194,-1.4708300585821945,-0.47571057873831396,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,-1.4814350639277758,0,0
0.6754621043330061,1.10198025822273,1.1623523010593702,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1.1783124867671664,0,1
-0.13941712119319946,-1.4891123024354593,-0.7429598857228265,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,-1.4621746775198488,0,0
1.4088534073065913,-1.3145999747452028,-0.24271947841884042,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,-1.2898172261654435,0,0
1.4088534073065913,0.2028262650757895,1.0561143594632159,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0.16591842031433682,0,1
-1.076528230548336,-1.494098368940895,-0.9547298689709749,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-1.4880887558167086,1,0
0.5939741817803856,1.3811999825271402,1.1319986034604692,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1.2713107010794302,0,1
0.8384379494382472,1.1535029454455674,1.385747574012912,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1.2438786899945078,0,1
1.4903413298592119,0.6615443835758922,1.5863334550207675,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0.6759276005842569,0,1
-1.1987601143772668,0.706418982124815,-0.8993387827276311,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.5571622613291557,1,1
-1.1580161531009565,-0.6730594177124505,-0.9099714006365486,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3184470260463988,1,0
0.9606698332671781,0.3673664597551738,0.8726244927279969,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0.37415615365488847,0,1
1.1643896396487294,-1.322910085587596,-0.3448102578430521,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,-1.3311990369962392,0,0
-1.2395040756535771,-0.6581012181961428,-0.9677669585646891,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.6601044415050931,1,0
-0.8320644628904743,-1.472492080750673,-0.8946401362243128,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-1.4414300865540666,0,0
-0.18016108246950976,0.8526769329509349,0.09968611324550976,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0.8221858691992509,0,1
-0.3431369275747509,-0.14453636813624496,-0.37172269321417095,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.15797157333095146,0,0
1.4495973685829016,0.45379161251606304,1.345643633435294,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0.45164026218748693,0,1
0.2680224915699033,1.1884054109836186,0.7112160586210488,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1.1622595779569178,0,1
0.3902543753988342,-1.477478147256109,-0.6235745576666826,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,-1.4606378396655686,0,0
-1.076528230548336,0.8626490659618067,-0.7813652545598083,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.6816774082963245,1,1
0.22727853029359305,-1.4808021915930663,-0.6479060463669647,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,-1.436489585915855,0,0
-0.5876006952326126,-1.4874502802669807,-0.8359180846194617,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-1.4315829906741797,0,0
-1.1580161531009565,-1.5024084797832884,-0.9661345649438181,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-1.3728225166619574,1,0
-0.22090504374582004,-0.36558531654390336,-0.39417913518777675,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.44141301930037663,0,0
0.3495104141225239,0.17955795471708852,0.2696756435486591,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.19213510829274533,0,1
0.7162060656093164,0.35573230457582355,0.7686807259503641,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0.520564195072021,0,1
1.6125732136881425,-1.477478147256109,-0.40981923082558264,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,-1.523611924131067,0,0
1.5310852911355222,-1.2880076200495447,-0.18834312334522726,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1.2682132280015135,0,0
0.4717422979514547,-1.4691680364137156,-0.5988239408745553,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,-1.449587196565018,0,0
0.06430268518835193,-1.485788258098502,-0.7064295636125208,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1.482177250208772,0,0
1.6125732136881425,-1.346178395946297,-0.22262338938352133,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,-1.3283725418022807,0,0
1.5718292524118322,-1.3395303072723823,-0.20607885944225973,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,-1.299346486571762,0,0
1.2866215234776603,1.5191478225108668,2.111500954102921,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1.5126555388494594,0,1
1.6125732136881425,-1.3145999747452028,-0.195049172814752,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,-1.2996135000970033,0,0
-0.13941712119319946,0.8410427777715843,0.1647392049745503,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.8882569766150484,0,1
-0.38388088885106114,0.13135931183120808,-0.26199937064372397,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0.28674124225305714,0,1
0.797693988161937,-1.5157046571311175,-0.5420210547428904,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,-1.4748259706758258,0,0
1.2866215234776603,1.672053862010901,2.2283273948614832,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1.6497326352334933,0,1
-0.3431369275747509,1.1584890119510036,0.0536261418890374,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1.172904847855825,0,1
-1.2395040756535771,0.8859173763205076,-0.931721942665994,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0.6932730539118922,1,1
0.06430268518835193,0.6632064057443707,0.24536621422163188,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0.6199963690135138,0,1
0.8384379494382472,0.4637637455269347,0.7319959882272733,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0.3176022655660238,0,1
0.5939741817803856,-1.4808021915930663,-0.6220304015388315,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-1.5311700450490158,0,0
1.6125732136881425,-1.4924363467724167,-0.33250112756675343,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-1.4429715711894697,0,0
1.6125732136881425,1.0953321695488154,2.0772427474378823,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1.0703155942847598,0,1
-1.0357842692720256,1.183419344478183,-0.6919144960107206,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1.2372034916135781,1,1
1.5718292524118322,-1.3411923294408608,-0.26546269224476143,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,-1.3621542893828458,0,0
0.3495104141225239,1.2066876548368837,0.7645335637784211,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1.0984944047876322,0,1
1.4088534073065913,-0.461982602315664,0.44045931128898885,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,-0.5241090284807205,0,0
1.4903413298592119,1.4094543593912772,2.220849267328033,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1.3664807071809293,0,1
1.5310852911355222,0.9108477088476872,1.849082649861257,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0.9174713122014624,0,1
1.6125732136881425,1.6155451082826278,2.594535050267995,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1.6098352166757621,0,1
0.06430268518835193,-0.8060211911907411,-0.4224151329541966,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,-0.8548917993666062,0,0
1.3273654847539706,-1.2896696422180234,-0.2772644569361947,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-1.3033569539440804,0,0
1.5310852911355222,1.5673464653967473,2.432111884991316,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1.5429262379554567,0,1
1.6125732136881425,-0.36558531654390336,0.7364078628782764,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,-0.3281330712927362,0,0
0.10504664646466222,0.24271479711927632,0.09346536998759543,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0.21503549830983174,0,1
-0.8320644628904743,0.46708778986389177,-0.6205524235307456,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0.27375916074867135,0,1
1.2051336009250397,0.1978401985703534,0.8736171645244726,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.13139188502850302,0,1
